Ticker,Price,Date,Trinity
URGN,19.88,2025-08-04,True
FORD,12.96,2025-08-04,True
MIMI,9.08,2025-08-04,True
CUPR,8.22,2025-08-04,True
TPCS,5.6,2025-08-04,True
CLLS,3.02,2025-08-04,True
VFF,1.65,2025-08-04,True
IHS,6.67,2025-08-04,True
QD,4.33,2025-08-04,True
