Ticker,Price,Date,Trinity
LQDA,19.82,2025-07-28,True
INDV,17.09,2025-07-28,True
GTX,13.09,2025-07-28,True
OCUL,12.08,2025-07-28,True
NMPAU,10.06,2025-07-28,True
EVLV,6.86,2025-07-28,True
RZLT,6.38,2025-07-28,True
ROMA,4.11,2025-07-28,True
CLLS,2.85,2025-07-28,True
NTST,18.41,2025-07-28,True
COUR,12.51,2025-07-28,True
NPKI,9.13,2025-07-28,True
