Ticker,Price,Date,Trinity
STOK,19.32,2025-08-20,True
SLGL,18.4,2025-08-20,True
VOD,11.9,2025-08-20,True
XGN,9.84,2025-08-20,True
EFTY,6.6,2025-08-20,True
TLS,6.03,2025-08-20,True
YMAT,5.74,2025-08-20,True
NUTR,4.3,2025-08-20,True
NTST,18.96,2025-08-20,True
NPB,16.62,2025-08-20,True
TEF,5.71,2025-08-20,True
RERE,4.56,2025-08-20,True
HLLY,3.71,2025-08-20,True
