Ticker,Price,Date,Trinity
ATEC,14.9,2025-08-07,True
FORD,13.64,2025-08-07,True
OCUL,12.3,2025-08-07,True
FGMC,9.97,2025-08-07,True
SIFY,7.91,2025-08-07,True
TOI,4.16,2025-08-07,True
FTEK,3.05,2025-08-07,True
AMX,18.97,2025-08-07,True
KGC,18.77,2025-08-07,True
BBVA,18.12,2025-08-07,True
PBT,15.6,2025-08-07,True
