Ticker,Price,Date,Trinity
MIMI,9.05,2025-07-31,True
SIFY,6.68,2025-07-31,True
TLSA,2.5,2025-07-31,True
AACG,2.22,2025-07-31,True
IHS,6.5,2025-07-31,True
QD,4.04,2025-07-31,True
