Ticker,Price,Date,Trinity
ATEC,15.2,2025-08-06,True
FORD,13.49,2025-08-06,True
OCUL,12.5,2025-08-06,True
FGMC,9.98,2025-08-06,True
MIMI,9.62,2025-08-06,True
CUPR,8.74,2025-08-06,True
SIFY,8.48,2025-08-06,True
EVLV,7.12,2025-08-06,True
TOI,4.07,2025-08-06,True
VFF,1.71,2025-08-06,True
KGC,18.71,2025-08-06,True
NTST,18.57,2025-08-06,True
BBVA,17.74,2025-08-06,True
GENI,11.67,2025-08-06,True
NPKI,9.0,2025-08-06,True
