Ticker,Price,Date,Trinity
STOK,18.49,2025-08-19,True
SLGL,17.74,2025-08-19,True
NMRK,17.42,2025-08-19,True
VOD,11.71,2025-08-19,True
VALN,11.46,2025-08-19,True
BSBK,9.06,2025-08-19,True
NBTX,9.0,2025-08-19,True
EMPG,7.48,2025-08-19,True
EFTY,6.6,2025-08-19,True
IZEA,4.22,2025-08-19,True
DSWL,3.56,2025-08-19,True
AAME,3.53,2025-08-19,True
PRM,18.53,2025-08-19,True
NPB,16.57,2025-08-19,True
NUS,11.86,2025-08-19,True
TEF,5.63,2025-08-19,True
RERE,4.64,2025-08-19,True
HLLY,3.72,2025-08-19,True
