Ticker,Price,Date,Trinity
DOMO,16.3,2025-08-05,True
ATEC,15.34,2025-08-05,True
COMM,14.77,2025-08-05,True
MFIN,10.37,2025-08-05,True
FGMC,9.97,2025-08-05,True
MIMI,9.24,2025-08-05,True
CUPR,8.43,2025-08-05,True
EVLV,7.15,2025-08-05,True
TPCS,5.71,2025-08-05,True
TOI,3.96,2025-08-05,True
GOSS,2.16,2025-08-05,True
VFF,1.69,2025-08-05,True
BBVA,17.28,2025-08-05,True
CIO,6.98,2025-08-05,True
IHS,6.43,2025-08-05,True
