Ticker,Price,Date,Trinity
LQDA,19.11,2025-07-30,True
INDV,17.4,2025-07-30,True
ELTX,9.93,2025-07-30,True
TLSA,2.37,2025-07-30,True
NTST,18.48,2025-07-30,True
WHG,17.61,2025-07-30,True
IHS,6.37,2025-07-30,True
